start_record	end_record	start_va	end_va	start_line	end_line	function	function_va	match_status	disposition
0x1d8a09	0x1d8a60	0x8007fd28	0x8007fde4	1	31	BWorldSm_FindEdgeOff__FP8coorddefP12BWorldSm_PosT1Pi	0x8007fd28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d8c1d	0x1d8c26	0x8007fe54	0x8007fe54	2	2	BWorldSm_QuadLight__FP12BWorldSm_Pos	0x8007fe44	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d8bfa	0x1d8c2f	0x8007fe54	0x8007fe54	2	2	BWorldSm_QuadLight__FP12BWorldSm_Pos	0x8007fe44	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d8b08	0x1d8c38	0x8007fe54	0x8007fe60	2	29	BWorldSm_QuadLight__FP12BWorldSm_Pos	0x8007fe44	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d8aff	0x1d8c41	0x8007fe44	0x8007ffcc	1	29	BWorldSm_QuadLight__FP12BWorldSm_Pos	0x8007fe44	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d8af6	0x1d8c4a	0x8007fe44	0x8007ffcc	1	29	BWorldSm_QuadLight__FP12BWorldSm_Pos	0x8007fe44	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d8ce3	0x1d8cfe	0x8007ffd4	0x8008001c	1	10	BWorldSm_TunnelFlagSm__FP12BWorldSm_Pos	0x8007ffd4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d8df2	0x1d8e0a	0x8008002c	0x8008007c	1	17	NormalCache_AddEntry__FP12BWorldSm_Pos	0x8008002c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d8d96	0x1d8e13	0x8008002c	0x8008007c	1	17	NormalCache_AddEntry__FP12BWorldSm_Pos	0x8008002c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d8eac	0x1d8f0d	0x800800e8	0x800801a4	1	34	NormalCache_FindEntry__FP12BWorldSm_Pos	0x800800e8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d8f77	0x1d8f8f	0x800801ac	0x800801e0	2	10	NormalCache_Init__Fv	0x800801ac	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d8f6e	0x1d8f98	0x800801ac	0x800801e0	1	10	NormalCache_Init__Fv	0x800801ac	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d908c	0x1d90d4	0x80080494	0x800804e4	54	61	Check_Rot__FP12BWorldSm_Pos	0x800801e8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d9049	0x1d90dd	0x80080228	0x800804f4	6	65	Check_Rot__FP12BWorldSm_Pos	0x800801e8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d9040	0x1d90e6	0x80080214	0x800804f4	5	65	Check_Rot__FP12BWorldSm_Pos	0x800801e8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d9037	0x1d90ef	0x80080214	0x800804f4	4	65	Check_Rot__FP12BWorldSm_Pos	0x800801e8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d902e	0x1d90f8	0x800801e8	0x800804f4	1	65	Check_Rot__FP12BWorldSm_Pos	0x800801e8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d9025	0x1d9101	0x800801e8	0x800804f4	1	69	Check_Rot__FP12BWorldSm_Pos	0x800801e8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d9195	0x1d919e	0x80080520	0x80080520	1	1	BWorldSm_UNormal__FP12BWorldSm_Pos	0x80080520	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d9233	0x1d923c	0x80080548	0x80080548	1	1	BWorldSm_UForward__FP12BWorldSm_Pos	0x80080548	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1d931c	0x1d9336	0x80080570	0x800805f0	1	20	BWorldSm_FindClosestTriangleRez__FP8coorddefP12BWorldSm_Posi	0x80080570	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7155	0x1e71d2	0x8008060c	0x8008060c	1	1	EulerToMat__FP10matrixtdefiii	0x8008060c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7263	0x1e726c	0x80080704	0x80080704	1	1	Camera_SetCamera__FP13DRender_tView	0x80080704	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7314	0x1e731d	0x8008073c	0x8008073c	1	7	Camera_LookBack__FP10matrixtdefT0	0x8008073c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e73c6	0x1e747a	0x80080830	0x800808ec	24	35	Camera_TunnelLimit__FiPi	0x800807c4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e73bd	0x1e7483	0x80080830	0x800808ec	5	35	Camera_TunnelLimit__FiPi	0x800807c4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e73b4	0x1e748c	0x800807c4	0x800808ec	1	35	Camera_TunnelLimit__FiPi	0x800807c4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e73ab	0x1e7495	0x800807c4	0x800808ec	1	35	Camera_TunnelLimit__FiPi	0x800807c4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7511	0x1e7574	0x8008090c	0x80080ab4	1	61	Camera_UpdateCollisionCam__Fi	0x8008090c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e75ed	0x1e7631	0x80080ac8	0x80080ac8	1	1	Camera_UpdateSimpleCam__Fi	0x80080ac8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e76aa	0x1e7709	0x80080bac	0x80080d64	1	28	Camera_UpdateBumperCam__Fi	0x80080bac	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e78ac	0x1e78c8	0x8008130c	0x80081350	92	94	Camera_UpdateTailCam__Fii	0x80080d84	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e78a3	0x1e78d1	0x8008127c	0x80081350	84	94	Camera_UpdateTailCam__Fii	0x80080d84	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7797	0x1e78da	0x80080d84	0x800813a8	1	103	Camera_UpdateTailCam__Fii	0x80080d84	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7a93	0x1e7aaf	0x800819f8	0x80081a3c	105	107	Camera_UpdateHeliCam__Fii	0x800813cc	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7a8a	0x1e7ab8	0x80081968	0x80081a3c	97	107	Camera_UpdateHeliCam__Fii	0x800813cc	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7968	0x1e7ac1	0x800813cc	0x80081a94	1	116	Camera_UpdateHeliCam__Fii	0x800813cc	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7bc8	0x1e7c02	0x80081bdc	0x80081bdc	25	26	Camera_UpdateCircleCam__Fi	0x80081ab8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7bbf	0x1e7c0b	0x80081bc0	0x80081ca8	24	32	Camera_UpdateCircleCam__Fi	0x80081ab8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7b3a	0x1e7c14	0x80081ab8	0x80081d20	1	41	Camera_UpdateCircleCam__Fi	0x80081ab8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7c9d	0x1e7ca6	0x80081d38	0x80081e2c	1	17	SetCameraZoom__Fii	0x80081d38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7d1b	0x1e7d84	0x80081e48	0x80081f58	1	19	Camera_UpdateTVCam__Fi	0x80081e48	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7dfb	0x1e7e65	0x80081f94	0x8008223c	1	76	Camera_UpdateAnimCam__Fi	0x80081f94	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7ede	0x1e7f4c	0x80082254	0x800822dc	1	52	Camera_UpdateFinishCam__Fi	0x80082254	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e7fc4	0x1e8008	0x8008237c	0x8008237c	1	1	Camera_UpdateBlimpCam__Fi	0x8008237c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e80c5	0x1e80e5	0x8008255c	0x8008269c	11	42	Camera_SetSplineCam__Fi	0x800824c0	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e80bc	0x1e80ee	0x80082540	0x8008269c	5	42	Camera_SetSplineCam__Fi	0x800824c0	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e807e	0x1e80f7	0x800824c0	0x8008269c	1	42	Camera_SetSplineCam__Fi	0x800824c0	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e820d	0x1e822d	0x80082888	0x80082998	21	49	Camera_UpdateSplineCam__Fi	0x800826c0	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8204	0x1e8236	0x80082864	0x80082a20	20	58	Camera_UpdateSplineCam__Fi	0x800826c0	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e81ce	0x1e823f	0x8008273c	0x80082a20	11	58	Camera_UpdateSplineCam__Fi	0x800826c0	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8293	0x1e82b5	0x80082a8c	0x80082b34	66	79	Camera_UpdateSplineCam__Fi	0x800826c0	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8248	0x1e82be	0x80082a20	0x80082b34	63	79	Camera_UpdateSplineCam__Fi	0x800826c0	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8170	0x1e82c7	0x800826c0	0x80082c14	1	100	Camera_UpdateSplineCam__Fi	0x800826c0	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e833f	0x1e836d	0x80082c3c	0x80082c8c	1	22	Camera_IslandProfile__FUs	0x80082c3c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e83e8	0x1e84a2	0x80082c94	0x80082ff8	1	110	Camera_UpdatePulloverCam__Fi	0x80082c94	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8519	0x1e853e	0x80083010	0x80083010	1	1	Camera_UpdateCopCam1__Fi	0x80083010	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e85b5	0x1e85dd	0x800831a8	0x80083248	1	6	Camera_UpdateCopCam2__Fi	0x800831a8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8655	0x1e865e	0x800832b0	0x80083374	1	25	Camera_UpdateBTCopCam__Fi	0x800832b0	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8735	0x1e8755	0x80083498	0x80083498	36	38	Camera_Update__Fv	0x800833d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e872c	0x1e875e	0x80083498	0x80083498	35	38	Camera_Update__Fv	0x800833d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8723	0x1e8767	0x80083498	0x80083500	33	44	Camera_Update__Fv	0x800833d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e871a	0x1e8770	0x80083484	0x80083500	32	44	Camera_Update__Fv	0x800833d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8711	0x1e8779	0x80083460	0x80083500	20	44	Camera_Update__Fv	0x800833d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8708	0x1e8782	0x80083448	0x80083500	7	44	Camera_Update__Fv	0x800833d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8794	0x1e87c2	0x800835b0	0x800836e0	77	96	Camera_Update__Fv	0x800833d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e878b	0x1e87cb	0x8008359c	0x800836e0	76	96	Camera_Update__Fv	0x800833d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e86e0	0x1e87d4	0x80083428	0x80083810	5	124	Camera_Update__Fv	0x800833d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e86d7	0x1e87dd	0x800833d8	0x80083828	1	126	Camera_Update__Fv	0x800833d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e86ba	0x1e87e6	0x800833d8	0x80083828	1	126	Camera_Update__Fv	0x800833d8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e88ac	0x1e88c7	0x80083b3c	0x80083bcc	63	78	Camera_Init__Fv	0x80083858	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8840	0x1e88d0	0x80083858	0x80083bcc	1	78	Camera_Init__Fv	0x80083858	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e892a	0x1e895b	0x80083bec	0x80083c58	1	9	Camera_Kill__Fv	0x80083bec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e89d1	0x1e8a63	0x80083c74	0x80083c74	1	1	Camera_PitchAndRoll__Fi	0x80083c74	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8b8b	0x1e8bb5	0x80083de4	0x80083e7c	13	19	Camera_TooSteep__FiP12BWorldSm_Pos	0x80083d28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8b82	0x1e8bbe	0x80083d28	0x80083e7c	1	19	Camera_TooSteep__FiP12BWorldSm_Pos	0x80083d28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8b09	0x1e8bc7	0x80083d28	0x80083e80	1	21	Camera_TooSteep__FiP12BWorldSm_Pos	0x80083d28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8c6a	0x1e8dff	0x80083e98	0x800847ec	1	131	Camera_CheckWallCollisions__FiP8coorddef	0x80083e98	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e8e9d	0x1e8f05	0x8008480c	0x80084884	1	13	Camera_SetAboveGround__FiP8coorddef	0x8008480c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e9001	0x1e90a1	0x80084898	0x80084b14	1	39	Camera_AcquireTarget__FiP8coorddefT1P10matrixtdefi	0x80084898	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e9157	0x1e921c	0x80084c34	0x80084fd8	1	63	Camera_OpponentLookBehind__FiP8coorddefi	0x80084c34	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e92f3	0x1e932c	0x8008522c	0x80085250	50	70	Camera_GetViewInfo__FiP17DRender_tCalcViewi	0x80085008	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e92ea	0x1e9335	0x8008520c	0x80085250	45	70	Camera_GetViewInfo__FiP17DRender_tCalcViewi	0x80085008	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e933e	0x1e937a	0x80085250	0x80085294	74	106	Camera_GetViewInfo__FiP17DRender_tCalcViewi	0x80085008	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e9383	0x1e93a8	0x80085294	0x80085294	106	106	Camera_GetViewInfo__FiP17DRender_tCalcViewi	0x80085008	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e92e1	0x1e93b1	0x80085008	0x80085294	1	106	Camera_GetViewInfo__FiP17DRender_tCalcViewi	0x80085008	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e948e	0x1e9497	0x8008533c	0x80085554	1	61	Camera_GetAudioViewInfo__FiP17DRender_tCalcViewPP8coorddef	0x8008533c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e9508	0x1e9511	0x80085568	0x80085600	1	16	Camera_GetMode__Fi	0x80085568	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e959e	0x1e95cc	0x8008571c	0x80085804	41	52	Camera_SetMode__Fii	0x80085608	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e9595	0x1e95d5	0x80085608	0x80085804	1	52	Camera_SetMode__Fii	0x80085608	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e9650	0x1e967e	0x80085ad4	0x80085bbc	53	64	Camera_NextMode__Fi	0x8008581c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e9647	0x1e9687	0x8008581c	0x80085bbc	1	64	Camera_NextMode__Fi	0x8008581c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e9732	0x1e973b	0x80085bd0	0x80085cb8	1	14	Camera_ReplayUpdate__FiP15Camera_tCamSlot	0x80085bd0	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1e97b1	0x1e97ba	0x80085cd4	0x80085d7c	1	12	Camera_ResetRelPos__Fi	0x80085cd4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc170	0x1fc19c	0x80085d84	0x80085eb4	1	41	Cars_DoGravityEffectsOnAcc__FP8Car_tObji	0x80085d84	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc25c	0x1fc265	0x80085ec4	0x80085ec4	1	2	Cars_GetDashData__FP8Car_tObjPiN21	0x80085ec4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc2ee	0x1fc309	0x80085ee8	0x80085f48	1	8	Cars_QDUpdateVelGlue__FP8Car_tObj	0x80085ee8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc3be	0x1fc3c7	0x80085f64	0x80085f64	1	2	Cars_InitDashData__FP8Car_tObjPiT1	0x80085f64	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc4f0	0x1fc4f9	0x80085f8c	0x80085f8c	1	3	Cars_SetAudioCalls__FP8Car_tObjiiiiii	0x80085f8c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc55b	0x1fc564	0x80086054	0x80086054	1	2	Cars_ResetCarCounters__Fv	0x80086054	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc5e7	0x1fc625	0x8008607c	0x800860bc	1	20	Cars_InitStats__FP8Car_tObj	0x8008607c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc6ea	0x1fc70c	0x80086308	0x80086510	57	86	Cars_InitializeCarTablesFlagsAndCounters__FP8Car_tObj	0x800860e4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc6e1	0x1fc715	0x800862fc	0x80086510	56	86	Cars_InitializeCarTablesFlagsAndCounters__FP8Car_tObj	0x800860e4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc6c2	0x1fc71e	0x800860e4	0x800865e0	1	114	Cars_InitializeCarTablesFlagsAndCounters__FP8Car_tObj	0x800860e4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc7b5	0x1fc7be	0x800865fc	0x800865fc	1	1	Cars_ResetVariablesAfterACollision__FP8Car_tObj	0x800865fc	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc919	0x1fc934	0x80086908	0x80086a14	63	102	Cars_ResetCollidedCars__FP8Car_tObjii	0x80086664	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc8fe	0x1fc93d	0x80086908	0x80086a90	62	102	Cars_ResetCollidedCars__FP8Car_tObjii	0x80086664	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc880	0x1fc946	0x80086664	0x80086aa4	1	114	Cars_ResetCollidedCars__FP8Car_tObjii	0x80086664	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fc9d3	0x1fc9dc	0x80086ac4	0x80086b28	1	9	Cars_SetCarUpForHiRezSim__FP8Car_tObj	0x80086ac4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcab8	0x1fcac1	0x80086c5c	0x80086cd0	28	36	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcaaf	0x1fcaca	0x80086c20	0x80086cd0	25	36	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcaa6	0x1fcad3	0x80086c20	0x80086cd0	24	36	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fca9d	0x1fcadc	0x80086c00	0x80086cd0	23	36	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fca94	0x1fcae5	0x80086c00	0x80086cd0	22	36	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fca8b	0x1fcaee	0x80086be0	0x80086cd0	21	36	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcb5c	0x1fcbe0	0x80086d90	0x80086eec	63	84	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcb53	0x1fcbe9	0x80086d44	0x80086eec	59	84	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcb00	0x1fcbf2	0x80086d30	0x80086ef0	55	87	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcaf7	0x1fcbfb	0x80086d10	0x80086ef0	54	87	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcc7a	0x1fcca7	0x800870e4	0x800871e8	177	198	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcc71	0x1fccb0	0x800870d8	0x800871e8	176	198	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fccf8	0x1fcd25	0x80087298	0x800872d0	233	237	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fccef	0x1fcd2e	0x8008728c	0x800872d0	231	237	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcce6	0x1fcd37	0x8008728c	0x800872d0	230	237	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fccdd	0x1fcd40	0x80087238	0x800872d0	217	237	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fccd4	0x1fcd49	0x80087238	0x800872d0	217	237	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcccb	0x1fcd52	0x800871fc	0x800872d0	210	237	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fccc2	0x1fcd5b	0x800871fc	0x80087304	206	240	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fccb9	0x1fcd64	0x800871e8	0x80087304	205	240	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcc0d	0x1fcd6d	0x80086f00	0x80087310	91	245	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcc04	0x1fcd76	0x80086ef0	0x80087310	90	245	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fca73	0x1fcd7f	0x80086b38	0x80087470	1	281	Cars_DoExtraCarCollisionProcessing__FP8Car_tObj	0x80086b38	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcf6d	0x1fcf88	0x80087588	0x800875e4	25	36	Cars_AddCarSfx__FP8Car_tObjiP8coorddefiii	0x8008748c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcf64	0x1fcf91	0x80087554	0x800875e4	24	36	Cars_AddCarSfx__FP8Car_tObjiP8coorddefiii	0x8008748c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcf5b	0x1fcf9a	0x80087554	0x800875e4	23	36	Cars_AddCarSfx__FP8Car_tObjiP8coorddefiii	0x8008748c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcf52	0x1fcfa3	0x8008753c	0x80087690	22	46	Cars_AddCarSfx__FP8Car_tObjiP8coorddefiii	0x8008748c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcf49	0x1fcfac	0x8008753c	0x800876bc	21	53	Cars_AddCarSfx__FP8Car_tObjiP8coorddefiii	0x8008748c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcfd9	0x1fcff4	0x80087710	0x80087770	60	71	Cars_AddCarSfx__FP8Car_tObjiP8coorddefiii	0x8008748c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcfd0	0x1fcffd	0x800876dc	0x80087770	59	71	Cars_AddCarSfx__FP8Car_tObjiP8coorddefiii	0x8008748c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcfc7	0x1fd006	0x800876dc	0x80087770	58	71	Cars_AddCarSfx__FP8Car_tObjiP8coorddefiii	0x8008748c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x1fcfbe	0x1fd00f	0x800876c4	0x8008781c	57	81	Cars_AddCarSfx__FP8Car_tObjiP8coorddefiii	0x8008748c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
